packet_id,timestamp,probability,true_label
141869,2025-11-18 01:43:24.956063,0.9999908,1
120727,2025-11-18 01:43:24.968354,0.9999907,1
128317,2025-11-18 01:43:24.993195,0.99999154,1
124532,2025-11-18 01:43:25.018981,0.9999908,1
166811,2025-11-18 01:43:25.074791,0.9999931,1
139178,2025-11-18 01:43:25.093791,0.99999106,1
167923,2025-11-18 01:43:25.105535,0.9999894,1
84182,2025-11-18 01:43:25.112891,0.99994445,1
156770,2025-11-18 01:43:25.220820,0.9999887,1
120329,2025-11-18 01:43:25.241517,0.99999154,1
173783,2025-11-18 01:43:25.266760,0.99999034,1
129783,2025-11-18 01:43:25.288572,0.99999213,1
154073,2025-11-18 01:43:25.299414,0.9999926,1
160743,2025-11-18 01:43:25.338532,0.99998856,1
92813,2025-11-18 01:43:25.380854,0.99998915,1
175297,2025-11-18 01:43:25.397239,0.9999931,1
66847,2025-11-18 01:43:25.407066,0.9988782,1
85738,2025-11-18 01:43:25.436543,0.9999896,1
168065,2025-11-18 01:43:25.456013,0.9999918,1
95376,2025-11-18 01:43:25.477953,0.99998844,1
145034,2025-11-18 01:43:25.486952,0.9999893,1
139634,2025-11-18 01:43:25.502935,0.99998355,1
116655,2025-11-18 01:43:25.568994,0.9999858,1
56568,2025-11-18 01:43:25.582823,0.999915,1
151278,2025-11-18 01:43:25.603864,0.9999906,1
79470,2025-11-18 01:43:25.615083,0.99993825,1
132092,2025-11-18 01:43:25.661195,0.99996316,1
126851,2025-11-18 01:43:25.692002,0.9999927,1
130495,2025-11-18 01:43:25.708587,0.99998975,1
121811,2025-11-18 01:43:25.715607,0.99998784,1
137483,2025-11-18 01:43:25.742042,0.9999889,1
139061,2025-11-18 01:43:25.752830,0.999992,1
134134,2025-11-18 01:43:25.797875,0.8937223,1
174852,2025-11-18 01:43:25.808932,0.9999925,1
133958,2025-11-18 01:43:25.825555,0.9999869,1
115466,2025-11-18 01:43:25.852969,0.9962973,1
135011,2025-11-18 01:43:25.856972,0.9999924,1
161984,2025-11-18 01:43:25.882543,0.9999925,1
94955,2025-11-18 01:43:25.916042,0.9999559,1
119017,2025-11-18 01:43:25.942670,0.9999901,1
128043,2025-11-18 01:43:25.966283,0.999992,1
107912,2025-11-18 01:43:25.974283,0.99999154,1
60257,2025-11-18 01:43:25.989372,0.999982,1
133735,2025-11-18 01:43:26.004252,0.9999685,1
132297,2025-11-18 01:43:26.094245,0.9994609,1
85056,2025-11-18 01:43:26.113807,0.99999046,1
145208,2025-11-18 01:43:26.133969,0.9999932,1
63077,2025-11-18 01:43:26.144905,0.9999825,1
106377,2025-11-18 01:43:26.173593,0.9999515,1
68750,2025-11-18 01:43:26.194055,0.999962,1
159959,2025-11-18 01:43:26.231279,0.9999907,1
120030,2025-11-18 01:43:26.249263,0.9999907,1
138509,2025-11-18 01:43:26.278828,0.99999106,1
171308,2025-11-18 01:43:26.293554,0.99999,1
89608,2025-11-18 01:43:26.316116,0.9999869,1
94693,2025-11-18 01:43:26.351025,0.9999708,1
75276,2025-11-18 01:43:26.373750,0.99997854,1
54548,2025-11-18 01:43:26.441773,0.9999906,1
168560,2025-11-18 01:43:26.492891,0.9999925,1
168774,2025-11-18 01:43:26.505992,0.9892841,1
131584,2025-11-18 01:43:26.543197,0.99951005,1
93771,2025-11-18 01:43:26.552832,0.999992,1
156964,2025-11-18 01:43:26.566871,0.9999896,1
42639,2025-11-18 01:43:26.591871,0.96003234,0
99638,2025-11-18 01:43:26.626573,0.9999871,1
161748,2025-11-18 01:43:26.669958,0.9999924,1
174250,2025-11-18 01:43:26.690718,0.9999747,1
48869,2025-11-18 01:43:26.699715,0.9999386,1
164604,2025-11-18 01:43:26.718848,0.9999876,1
133315,2025-11-18 01:43:26.749833,0.9995983,1
167186,2025-11-18 01:43:26.780752,0.99999154,1
158062,2025-11-18 01:43:26.792758,0.9999893,1
136458,2025-11-18 01:43:26.810766,0.9999908,1
174305,2025-11-18 01:43:26.821809,0.9999894,1
133393,2025-11-18 01:43:26.832698,0.99999297,1
153861,2025-11-18 01:43:26.852117,0.9999294,1
150740,2025-11-18 01:43:26.858632,0.99999225,1
94042,2025-11-18 01:43:26.870403,0.996869,1
104778,2025-11-18 01:43:26.899299,0.9999417,1
54603,2025-11-18 01:43:26.916222,0.999915,1
75395,2025-11-18 01:43:26.934485,0.9999883,1
110074,2025-11-18 01:43:26.945312,0.9920771,1
143496,2025-11-18 01:43:26.973928,0.9999926,1
98087,2025-11-18 01:43:26.996345,0.99998224,1
92284,2025-11-18 01:43:27.000340,0.9664559,1
74707,2025-11-18 01:43:27.018857,0.99998546,1
157768,2025-11-18 01:43:27.031826,0.9999865,1
49810,2025-11-18 01:43:27.050855,0.999869,1
114513,2025-11-18 01:43:27.065478,0.9972784,1
142823,2025-11-18 01:43:27.080935,0.50338787,1
91671,2025-11-18 01:43:27.097725,0.9999871,1
128876,2025-11-18 01:43:27.118113,0.99999225,1
170581,2025-11-18 01:43:27.127846,0.9999889,1
141654,2025-11-18 01:43:27.144708,0.9999732,1
155068,2025-11-18 01:43:27.159799,0.99999285,1
129377,2025-11-18 01:43:27.176982,0.999864,1
90376,2025-11-18 01:43:27.210838,0.8908515,1
133709,2025-11-18 01:43:27.220342,0.9999927,1
165455,2025-11-18 01:43:27.250646,0.9999728,1
168392,2025-11-18 01:43:27.334249,0.9999802,1
153545,2025-11-18 01:43:27.345942,0.99999,1
109837,2025-11-18 01:43:27.377646,0.9999925,1
106156,2025-11-18 01:43:27.409922,0.99999,1
163000,2025-11-18 01:43:27.427961,0.99988985,1
79264,2025-11-18 01:43:27.437130,0.99458355,1
149215,2025-11-18 01:43:27.457984,0.99921405,1
140144,2025-11-18 01:43:27.490803,0.99999034,1
121510,2025-11-18 01:43:27.525215,0.9301121,1
111590,2025-11-18 01:43:27.535215,0.99996233,1
144746,2025-11-18 01:43:27.544216,0.9999925,1
122830,2025-11-18 01:43:27.561016,0.9999931,1
106141,2025-11-18 01:43:27.570016,0.9999919,1
87767,2025-11-18 01:43:27.579016,0.9999691,1
164420,2025-11-18 01:43:27.602855,0.99999285,1
116433,2025-11-18 01:43:27.614888,0.99967325,1
125458,2025-11-18 01:43:27.625894,0.9999906,1
79504,2025-11-18 01:43:27.638292,0.99544287,1
87372,2025-11-18 01:43:27.660293,0.99996126,1
124038,2025-11-18 01:43:27.671431,0.75677025,1
113660,2025-11-18 01:43:27.687248,0.97224045,1
57132,2025-11-18 01:43:27.712004,0.99999285,1
157608,2025-11-18 01:43:27.725586,0.99999297,1
89962,2025-11-18 01:43:27.739126,0.9999831,1
134092,2025-11-18 01:43:27.762129,0.9999622,1
74689,2025-11-18 01:43:27.764978,0.99994063,1
80755,2025-11-18 01:43:27.782856,0.51637506,1
144699,2025-11-18 01:43:27.804793,0.9999844,1
119546,2025-11-18 01:43:27.818351,0.9999417,1
54348,2025-11-18 01:43:27.844827,0.9999813,1
145013,2025-11-18 01:43:27.856769,0.9999926,1
135942,2025-11-18 01:43:27.868579,0.99999046,1
57886,2025-11-18 01:43:27.875138,0.99999094,1
54256,2025-11-18 01:43:27.902787,0.9999614,1
136691,2025-11-18 01:43:27.915055,0.99998903,1
57759,2025-11-18 01:43:27.934120,0.99999094,1
129003,2025-11-18 01:43:27.946013,0.9999932,1
61447,2025-11-18 01:43:27.970588,0.9999813,1
144885,2025-11-18 01:43:28.012703,0.9999869,1
162964,2025-11-18 01:43:28.039392,0.99998975,1
164196,2025-11-18 01:43:28.049402,0.9999831,1
116421,2025-11-18 01:43:28.061969,0.9999684,1
98385,2025-11-18 01:43:28.090541,0.9999871,1
51325,2025-11-18 01:43:28.111502,0.9999765,1
147495,2025-11-18 01:43:28.116766,0.99846447,1
168107,2025-11-18 01:43:28.128433,0.9999844,1
165497,2025-11-18 01:43:28.166765,0.9999591,1
172733,2025-11-18 01:43:28.187975,0.9999902,1
165891,2025-11-18 01:43:28.208871,0.99998915,1
124392,2025-11-18 01:43:28.222181,0.97645944,1
59518,2025-11-18 01:43:28.229198,0.9999932,1
163281,2025-11-18 01:43:28.235187,0.9999889,1
94480,2025-11-18 01:43:28.292487,0.99996305,1
130421,2025-11-18 01:43:28.300671,0.9999827,1
122429,2025-11-18 01:43:28.306721,0.9862363,1
134569,2025-11-18 01:43:28.327632,0.9999927,1
122493,2025-11-18 01:43:28.337196,0.9999896,1
148575,2025-11-18 01:43:28.345813,0.99998987,1
152521,2025-11-18 01:43:28.354485,0.9999925,1
69584,2025-11-18 01:43:28.375372,0.9990614,1
136316,2025-11-18 01:43:28.387363,0.9999893,1
164560,2025-11-18 01:43:28.393453,0.999795,1
174724,2025-11-18 01:43:28.445165,0.9999896,1
111667,2025-11-18 01:43:28.469719,0.9999918,1
111822,2025-11-18 01:43:28.492852,0.99999285,1
74880,2025-11-18 01:43:28.500951,0.9999895,1
73341,2025-11-18 01:43:28.518639,0.99291044,1
146457,2025-11-18 01:43:28.585848,0.9999925,1
139937,2025-11-18 01:43:28.614733,0.9999846,1
67402,2025-11-18 01:43:28.640799,0.99995685,1
81655,2025-11-18 01:43:28.657555,0.99998176,1
54349,2025-11-18 01:43:28.687877,0.9999733,1
143117,2025-11-18 01:43:28.705980,0.9999895,1
174509,2025-11-18 01:43:28.763348,0.9999924,1
96712,2025-11-18 01:43:28.805411,0.99999046,1
153471,2025-11-18 01:43:28.824968,0.99999297,1
62403,2025-11-18 01:43:28.835747,0.9999864,1
152662,2025-11-18 01:43:28.868870,0.9999865,1
168534,2025-11-18 01:43:28.910650,0.9900525,1
73615,2025-11-18 01:43:28.950109,0.99979407,1
155143,2025-11-18 01:43:28.958109,0.99999225,1
110035,2025-11-18 01:43:28.987723,0.99971193,1
117920,2025-11-18 01:43:28.999523,0.9999914,1
142913,2025-11-18 01:43:29.019205,0.9865428,1
82004,2025-11-18 01:43:29.038078,0.99997723,1
161533,2025-11-18 01:43:29.074377,0.99998105,1
146341,2025-11-18 01:43:29.084986,0.97378707,1
71562,2025-11-18 01:43:29.103830,0.9999924,1
162796,2025-11-18 01:43:29.145170,0.9999925,1
98589,2025-11-18 01:43:29.174625,0.9999168,1
111289,2025-11-18 01:43:29.191333,0.9801074,1
158523,2025-11-18 01:43:29.214012,0.9999908,1
76630,2025-11-18 01:43:29.276948,0.9999589,1
156271,2025-11-18 01:43:29.288197,0.99999285,1
80981,2025-11-18 01:43:29.299623,0.7485475,1
119533,2025-11-18 01:43:29.335531,0.93597233,1
60305,2025-11-18 01:43:29.345879,0.9999423,1
112356,2025-11-18 01:43:29.398747,0.9999907,1
153963,2025-11-18 01:43:29.421565,0.9999893,1
81686,2025-11-18 01:43:29.442769,0.9999889,1
122331,2025-11-18 01:43:29.469371,0.9999908,1
63114,2025-11-18 01:43:29.489912,0.9999821,1
70860,2025-11-18 01:43:29.539925,0.9999918,1
94335,2025-11-18 01:43:29.552045,0.9999918,1
84302,2025-11-18 01:43:29.584596,0.9999757,1
49743,2025-11-18 01:43:29.612658,0.99996305,1
70701,2025-11-18 01:43:29.656923,0.999992,1
144136,2025-11-18 01:43:29.676275,0.99999094,1
173464,2025-11-18 01:43:29.687276,0.99999297,1
132277,2025-11-18 01:43:29.697277,0.9999907,1
52445,2025-11-18 01:43:29.735354,0.9999881,1
76700,2025-11-18 01:43:29.751940,0.999992,1
133611,2025-11-18 01:43:29.758353,0.9999875,1
75458,2025-11-18 01:43:29.794293,0.99999297,1
137669,2025-11-18 01:43:29.825684,0.99999213,1
140494,2025-11-18 01:43:29.850525,0.9999907,1
91737,2025-11-18 01:43:29.880667,0.9999267,1
118894,2025-11-18 01:43:29.902023,0.94179547,1
129673,2025-11-18 01:43:29.912052,0.99998784,1
171169,2025-11-18 01:43:29.921317,0.99997103,1
154366,2025-11-18 01:43:29.988375,0.99999154,1
106659,2025-11-18 01:43:30.028728,0.9999926,1
125225,2025-11-18 01:43:30.041870,0.9999927,1
49943,2025-11-18 01:43:30.076098,0.9999697,1
157935,2025-11-18 01:43:30.083753,0.99999106,1
143960,2025-11-18 01:43:30.103417,0.99998975,1
105628,2025-11-18 01:43:30.132935,0.999931,1
155310,2025-11-18 01:43:30.147948,0.9999926,1
148776,2025-11-18 01:43:30.190026,0.9999927,1
86102,2025-11-18 01:43:30.198027,0.99998057,1
58483,2025-11-18 01:43:30.203138,0.9983297,1
127967,2025-11-18 01:43:30.227298,0.99999213,1
89547,2025-11-18 01:43:30.236395,0.9999213,1
132208,2025-11-18 01:43:30.253169,0.9890843,1
128306,2025-11-18 01:43:30.334426,0.99999094,1
148784,2025-11-18 01:43:30.373763,0.9999927,1
119757,2025-11-18 01:43:30.434430,0.7717236,1
96252,2025-11-18 01:43:30.458854,0.8190442,1
168773,2025-11-18 01:43:30.479602,0.9999893,1
146752,2025-11-18 01:43:30.500166,0.99999285,1
29426,2025-11-18 01:43:30.511734,0.8214635,0
123725,2025-11-18 01:43:30.522799,0.99997866,1
86522,2025-11-18 01:43:30.552492,0.85988915,1
110177,2025-11-18 01:43:30.559500,0.9999912,1
94085,2025-11-18 01:43:30.587557,0.9999857,1
57898,2025-11-18 01:43:30.649625,0.99997675,1
164668,2025-11-18 01:43:30.722922,0.99998915,1
117437,2025-11-18 01:43:30.738646,0.99999,1
128391,2025-11-18 01:43:30.766163,0.9999896,1
48995,2025-11-18 01:43:30.811145,0.999972,1
127421,2025-11-18 01:43:30.884051,0.9999908,1
78162,2025-11-18 01:43:30.902964,0.9999927,1
119071,2025-11-18 01:43:30.914823,0.9999894,1
63992,2025-11-18 01:43:30.923107,0.9999845,1
164630,2025-11-18 01:43:30.941068,0.99999106,1
159875,2025-11-18 01:43:30.948171,0.9999918,1
53269,2025-11-18 01:43:30.956259,0.9999715,1
111509,2025-11-18 01:43:31.011533,0.99999225,1
156636,2025-11-18 01:43:31.085980,0.99808586,1
156420,2025-11-18 01:43:31.106665,0.99998796,1
89336,2025-11-18 01:43:31.123041,0.99999166,1
124073,2025-11-18 01:43:31.251430,0.9999918,1
161177,2025-11-18 01:43:31.290311,0.9999907,1
161853,2025-11-18 01:43:31.305780,0.99999,1
51272,2025-11-18 01:43:31.325301,0.9996001,1
151966,2025-11-18 01:43:31.347502,0.99997437,1
113185,2025-11-18 01:43:31.376120,0.9999889,1
151340,2025-11-18 01:43:31.405520,0.9999932,1
170264,2025-11-18 01:43:31.427716,0.9999863,1
163133,2025-11-18 01:43:31.441703,0.99998915,1
70878,2025-11-18 01:43:31.456857,0.9999918,1
138224,2025-11-18 01:43:31.555850,0.999992,1
121745,2025-11-18 01:43:31.572037,0.99998236,1
158994,2025-11-18 01:43:31.578003,0.9999851,1
87797,2025-11-18 01:43:31.606040,0.9999808,1
154888,2025-11-18 01:43:31.658291,0.9999919,1
102380,2025-11-18 01:43:31.748511,0.99996233,1
65437,2025-11-18 01:43:31.811663,0.9992849,1
168427,2025-11-18 01:43:31.848839,0.9999857,1
137048,2025-11-18 01:43:31.867007,0.9999926,1
72728,2025-11-18 01:43:31.885507,0.9999883,1
103990,2025-11-18 01:43:31.919023,0.9999876,1
134055,2025-11-18 01:43:31.931994,0.99999,1
173468,2025-11-18 01:43:31.948392,0.999987,1
141242,2025-11-18 01:43:31.964957,0.9946688,1
103695,2025-11-18 01:43:31.983466,0.9999536,1
66445,2025-11-18 01:43:31.994915,0.99999154,1
61276,2025-11-18 01:43:32.008954,0.9999645,1
98355,2025-11-18 01:43:32.051628,0.99998975,1
93993,2025-11-18 01:43:32.069322,0.99996924,1
171693,2025-11-18 01:43:32.136277,0.9999902,1
116950,2025-11-18 01:43:32.154130,0.99995697,1
78356,2025-11-18 01:43:32.173266,0.9999589,1
120675,2025-11-18 01:43:32.219413,0.99999,1
139701,2025-11-18 01:43:32.233995,0.9999926,1
131334,2025-11-18 01:43:32.244987,0.99999,1
79169,2025-11-18 01:43:32.274310,0.59828806,1
143092,2025-11-18 01:43:32.295834,0.9999896,1
160052,2025-11-18 01:43:32.312575,0.99999094,1
161762,2025-11-18 01:43:32.339606,0.9999907,1
65109,2025-11-18 01:43:32.377652,0.9999912,1
54600,2025-11-18 01:43:32.386163,0.9999906,1
60197,2025-11-18 01:43:32.400381,0.9966395,1
165806,2025-11-18 01:43:32.436797,0.9990715,1
112624,2025-11-18 01:43:32.452871,0.9957902,1
121781,2025-11-18 01:43:32.479292,0.9999833,1
65311,2025-11-18 01:43:32.490918,0.99997425,1
124122,2025-11-18 01:43:32.515101,0.99998975,1
140962,2025-11-18 01:43:32.657047,0.9999896,1
72899,2025-11-18 01:43:32.676448,0.9999602,1
128047,2025-11-18 01:43:32.692922,0.99999285,1
76691,2025-11-18 01:43:32.714453,0.99999094,1
132735,2025-11-18 01:43:32.731243,0.9999924,1
95658,2025-11-18 01:43:32.746261,0.9995142,1
151365,2025-11-18 01:43:32.789047,0.99998987,1
165419,2025-11-18 01:43:32.851268,0.9999875,1
69482,2025-11-18 01:43:32.878206,0.99945503,1
54894,2025-11-18 01:43:32.893228,0.9997317,1
134272,2025-11-18 01:43:32.908835,0.99999297,1
96558,2025-11-18 01:43:32.923910,0.99998987,1
102019,2025-11-18 01:43:32.936917,0.99990237,1
115050,2025-11-18 01:43:32.945209,0.9999919,1
96565,2025-11-18 01:43:32.956770,0.9999902,1
77501,2025-11-18 01:43:33.006617,0.99998,1
6635,2025-11-18 01:43:33.018800,0.9071788,0
117045,2025-11-18 01:43:33.038867,0.9999269,1
124954,2025-11-18 01:43:33.063846,0.99999154,1
117295,2025-11-18 01:43:33.085124,0.99998856,1
123617,2025-11-18 01:43:33.101843,0.999992,1
152994,2025-11-18 01:43:33.128756,0.9999918,1
171407,2025-11-18 01:43:33.191222,0.99998975,1
134615,2025-11-18 01:43:33.199221,0.9999722,1
66308,2025-11-18 01:43:33.225116,0.999992,1
163373,2025-11-18 01:43:33.249237,0.99998915,1
152173,2025-11-18 01:43:33.264276,0.99999213,1
125880,2025-11-18 01:43:33.280274,0.99998915,1
125834,2025-11-18 01:43:33.294111,0.9999895,1
144255,2025-11-18 01:43:33.310703,0.99999046,1
66244,2025-11-18 01:43:33.334034,0.9999907,1
97854,2025-11-18 01:43:33.359967,0.99975353,1
122372,2025-11-18 01:43:33.366546,0.87031704,1
147606,2025-11-18 01:43:33.380541,0.9999926,1
127652,2025-11-18 01:43:33.392287,0.9999925,1
68096,2025-11-18 01:43:33.429938,0.99999154,1
173220,2025-11-18 01:43:33.455308,0.9999814,1
116032,2025-11-18 01:43:33.471277,0.9999126,1
55490,2025-11-18 01:43:33.497844,0.9999685,1
54524,2025-11-18 01:43:33.557911,0.99968123,1
79108,2025-11-18 01:43:33.581174,0.99992526,1
140473,2025-11-18 01:43:33.599085,0.9999678,1
129775,2025-11-18 01:43:33.608092,0.99999034,1
68484,2025-11-18 01:43:33.677057,0.9999325,1
172586,2025-11-18 01:43:33.688262,0.99999106,1
129720,2025-11-18 01:43:33.698263,0.9999696,1
92074,2025-11-18 01:43:33.722850,0.9997141,1
142779,2025-11-18 01:43:33.739923,0.99999094,1
67599,2025-11-18 01:43:33.792443,0.7046738,0
56308,2025-11-18 01:43:33.813293,0.9999926,1
99312,2025-11-18 01:43:33.825541,0.99998796,1
169502,2025-11-18 01:43:33.836086,0.9999696,1
138771,2025-11-18 01:43:33.843222,0.9999918,1
168875,2025-11-18 01:43:33.853230,0.9999926,1
165264,2025-11-18 01:43:33.878760,0.9999925,1
64760,2025-11-18 01:43:33.902897,0.94185203,1
143057,2025-11-18 01:43:33.915898,0.9999914,1
106335,2025-11-18 01:43:33.928084,0.95889753,1
71605,2025-11-18 01:43:33.934422,0.9999552,1
73155,2025-11-18 01:43:33.945570,0.99988365,1
98603,2025-11-18 01:43:33.963138,0.7497917,1
52309,2025-11-18 01:43:34.006999,0.9999256,1
71671,2025-11-18 01:43:34.040522,0.9999703,1
110905,2025-11-18 01:43:34.061671,0.9999881,1
102859,2025-11-18 01:43:34.104433,0.6158923,1
164885,2025-11-18 01:43:34.128023,0.9999907,1
91892,2025-11-18 01:43:34.153952,0.9999676,1
130156,2025-11-18 01:43:34.202390,0.9999918,1
115244,2025-11-18 01:43:34.218263,0.9999745,1
83505,2025-11-18 01:43:34.260635,0.9987949,1
83416,2025-11-18 01:43:34.267670,0.9996605,1
81315,2025-11-18 01:43:34.274739,0.999967,1
87266,2025-11-18 01:43:34.286006,0.99998987,1
101662,2025-11-18 01:43:34.336024,0.9997603,1
74398,2025-11-18 01:43:34.374399,0.99997795,1
87758,2025-11-18 01:43:34.398735,0.9999881,1
100127,2025-11-18 01:43:34.401990,0.97706795,1
57847,2025-11-18 01:43:34.422546,0.9999925,1
114763,2025-11-18 01:43:34.436598,0.99999213,1
118227,2025-11-18 01:43:34.457559,0.99970645,1
144259,2025-11-18 01:43:34.472774,0.9999869,1
61155,2025-11-18 01:43:34.490970,0.9998801,1
135784,2025-11-18 01:43:34.529932,0.99998903,1
131487,2025-11-18 01:43:34.545795,0.8201083,1
138830,2025-11-18 01:43:34.570013,0.99998105,1
62629,2025-11-18 01:43:34.578994,0.84050333,1
106386,2025-11-18 01:43:34.609382,0.9999907,1
174702,2025-11-18 01:43:34.625799,0.9999894,1
134023,2025-11-18 01:43:34.656110,0.99998784,1
142192,2025-11-18 01:43:34.669134,0.99997675,1
83282,2025-11-18 01:43:34.685528,0.9873319,1
84684,2025-11-18 01:43:34.700566,0.99988365,1
85152,2025-11-18 01:43:34.718634,0.99997973,1
107998,2025-11-18 01:43:34.751572,0.99999166,1
105783,2025-11-18 01:43:34.774324,0.9999926,1
133391,2025-11-18 01:43:34.789878,0.99990237,1
80253,2025-11-18 01:43:34.821133,0.9998994,1
48781,2025-11-18 01:43:34.836814,0.706023,1
125877,2025-11-18 01:43:34.851365,0.9999925,1
114784,2025-11-18 01:43:34.895978,0.9999722,1
73568,2025-11-18 01:43:34.912430,0.9924118,1
168127,2025-11-18 01:43:34.944959,0.99999285,1
65783,2025-11-18 01:43:34.957816,0.9999863,1
120874,2025-11-18 01:43:34.969302,0.9999925,1
142010,2025-11-18 01:43:34.990847,0.9999738,1
65049,2025-11-18 01:43:35.010125,0.99998677,1
155698,2025-11-18 01:43:35.098016,0.9999908,1
109549,2025-11-18 01:43:35.115621,0.9999908,1
139370,2025-11-18 01:43:35.128302,0.9999894,1
130448,2025-11-18 01:43:35.142766,0.99998546,1
129108,2025-11-18 01:43:35.154767,0.99999154,1
152932,2025-11-18 01:43:35.178791,0.99998903,1
51738,2025-11-18 01:43:35.203934,0.9999833,1
84208,2025-11-18 01:43:35.277870,0.999949,1
169024,2025-11-18 01:43:35.286952,0.9999926,1
136122,2025-11-18 01:43:35.320413,0.99999154,1
137065,2025-11-18 01:43:35.350598,0.9999931,1
72491,2025-11-18 01:43:35.386485,0.8023774,1
104773,2025-11-18 01:43:35.410564,0.99999106,1
81172,2025-11-18 01:43:35.415029,0.99997795,1
164117,2025-11-18 01:43:35.451879,0.99998546,1
110399,2025-11-18 01:43:35.490354,0.99999166,1
83370,2025-11-18 01:43:35.508664,0.99998164,1
97142,2025-11-18 01:43:35.527698,0.9999795,1
172538,2025-11-18 01:43:35.538279,0.9999887,1
122248,2025-11-18 01:43:35.566491,0.99986696,1
73239,2025-11-18 01:43:35.620811,0.9999918,1
128326,2025-11-18 01:43:35.635475,0.9999927,1
171632,2025-11-18 01:43:35.663167,0.9999893,1
52725,2025-11-18 01:43:35.731821,0.9999918,1
170259,2025-11-18 01:43:35.759669,0.9999863,1
152867,2025-11-18 01:43:35.768791,0.99999166,1
116305,2025-11-18 01:43:35.785931,0.99997497,1
96227,2025-11-18 01:43:35.799493,0.99993455,1
81430,2025-11-18 01:43:35.814420,0.99997735,1
151679,2025-11-18 01:43:35.826424,0.9999932,1
58312,2025-11-18 01:43:35.839095,0.9999924,1
153519,2025-11-18 01:43:35.852993,0.99999046,1
59579,2025-11-18 01:43:35.867205,0.9999629,1
100652,2025-11-18 01:43:35.891753,0.99997616,1
171485,2025-11-18 01:43:35.897317,0.99998915,1
161688,2025-11-18 01:43:35.919603,0.9999926,1
135397,2025-11-18 01:43:35.951161,0.9999894,1
65996,2025-11-18 01:43:35.957359,0.59277487,1
158285,2025-11-18 01:43:35.970484,0.99999046,1
80376,2025-11-18 01:43:35.982187,0.99997663,1
89221,2025-11-18 01:43:35.994072,0.9999912,1
103913,2025-11-18 01:43:36.022442,0.99999154,1
59261,2025-11-18 01:43:36.067958,0.9999924,1
51504,2025-11-18 01:43:36.081112,0.9987685,1
134700,2025-11-18 01:43:36.150486,0.9999931,1
160734,2025-11-18 01:43:36.155622,0.99998677,1
91156,2025-11-18 01:43:36.249869,0.99993634,1
77428,2025-11-18 01:43:36.263548,0.62387145,1
160104,2025-11-18 01:43:36.288079,0.99998426,1
63257,2025-11-18 01:43:36.297327,0.62527734,1
55300,2025-11-18 01:43:36.315125,0.9999881,1
120638,2025-11-18 01:43:36.343279,0.9999925,1
144160,2025-11-18 01:43:36.393489,0.9999924,1
56635,2025-11-18 01:43:36.402487,0.99999154,1
156803,2025-11-18 01:43:36.416103,0.99998987,1
168910,2025-11-18 01:43:36.428704,0.999992,1
152232,2025-11-18 01:43:36.467563,0.9999896,1
68404,2025-11-18 01:43:36.482755,0.9999739,1
58600,2025-11-18 01:43:36.499635,0.98657286,1
70846,2025-11-18 01:43:36.530687,0.9999902,1
146,2025-11-18 01:43:36.560306,0.99957734,0
62615,2025-11-18 01:43:36.577176,0.5645073,1
128164,2025-11-18 01:43:36.593574,0.9999925,1
137195,2025-11-18 01:43:36.608341,0.99999285,1
134083,2025-11-18 01:43:36.637286,0.99999094,1
161412,2025-11-18 01:43:36.640336,0.9999852,1
169645,2025-11-18 01:43:36.658188,0.9999932,1
77154,2025-11-18 01:43:36.685703,0.99998236,1
106413,2025-11-18 01:43:36.710836,0.9998994,1
124521,2025-11-18 01:43:36.746446,0.9998211,1
57254,2025-11-18 01:43:36.799117,0.9999614,1
52557,2025-11-18 01:43:36.803255,0.99997723,1
105446,2025-11-18 01:43:36.821512,0.9999627,1
126949,2025-11-18 01:43:36.908332,0.9999573,1
148215,2025-11-18 01:43:36.917798,0.99999106,1
150706,2025-11-18 01:43:36.952385,0.99998975,1
90289,2025-11-18 01:43:37.040211,0.9999901,1
138678,2025-11-18 01:43:37.113228,0.7377095,1
72917,2025-11-18 01:43:37.122398,0.87395287,1
149428,2025-11-18 01:43:37.141012,0.9999931,1
60043,2025-11-18 01:43:37.157787,0.9873406,1
76616,2025-11-18 01:43:37.173788,0.9999665,1
95622,2025-11-18 01:43:37.188288,0.9838532,1
150506,2025-11-18 01:43:37.236636,0.99999034,1
167482,2025-11-18 01:43:37.256838,0.99999034,1
54041,2025-11-18 01:43:37.271874,0.9999777,1
154270,2025-11-18 01:43:37.317409,0.99929917,1
160410,2025-11-18 01:43:37.356740,0.9990835,1
53967,2025-11-18 01:43:37.394195,0.99998665,1
61821,2025-11-18 01:43:37.436668,0.9999819,1
89816,2025-11-18 01:43:37.458472,0.9993487,1
64139,2025-11-18 01:43:37.493173,0.9997893,1
113701,2025-11-18 01:43:37.536730,0.99997425,1
61209,2025-11-18 01:43:37.567200,0.99991536,1
128276,2025-11-18 01:43:37.574505,0.99998665,1
65980,2025-11-18 01:43:37.592657,0.999972,1
169795,2025-11-18 01:43:37.602657,0.9999912,1
158323,2025-11-18 01:43:37.626817,0.913614,1
58966,2025-11-18 01:43:37.647176,0.9999273,1
64785,2025-11-18 01:43:37.684422,0.9999682,1
69407,2025-11-18 01:43:37.715835,0.9999713,1
159545,2025-11-18 01:43:37.757852,0.99999225,1
136265,2025-11-18 01:43:37.772840,0.9999896,1
116155,2025-11-18 01:43:37.811893,0.9999914,1
115889,2025-11-18 01:43:37.859092,0.99997914,1
134786,2025-11-18 01:43:37.896774,0.9999908,1
